id,race,age,marital_status,kids_no,school_type,maxgrade,comleted,degree,pregnancy_count,marriage_count,religion,ever_worked,work_type,weight,height,earnings
37599,white,15,never married,0,school,10,False,None,0,None,protestant,False,None,53,168,None
34367,white,43,married,0,college,5,False,Bachelor,0,1,catholic,True,full-time,82,163,75000
41921,white,15,never married,0,school,10,False,None,0,None,protestant,False,None,52,163,None
33123,white,38,informal relationship,1,school,9,False,None,5,1,protestant,True,None,67,160,35000
32989,white,33,married,2,school,9,True,None,2,1,catholic,False,part-time,61,175,10000
28272,white,30,married,0,college,2,False,None,1,1,protestant,True,full-time,64,180,40000
26741,white,44,married,1,college,2,False,None,3,1,None,True,both,88,157,20000
28388,white,40,married,1,college,2,True,None,2,2,protestant,True,None,86,173,25000
28551,white,19,never married,0,school,12,True,None,0,None,protestant,False,part-time,57,157,25000
26866,white,15,never married,0,school,9,False,None,0,None,protestant,False,part-time,52,165,5000
32829,white,26,informal relationship,0,school,12,True,None,0,None,catholic,True,full-time,74,160,35000
33349,white,17,never married,0,school,11,False,None,0,None,protestant,False,part-time,57,163,7500
26727,white,38,married,2,college,4,True,Bachelor,3,1,protestant,True,both,60,157,25000
28079,white,19,never married,0,college,2,False,None,0,None,protestant,True,full-time,64,173,12500
26804,white,18,never married,0,school,12,False,None,1,None,protestant,False,both,82,160,15000
33345,white,26,married,0,college,2,False,Associate,0,1,protestant,True,full-time,58,157,35000
40277,white,32,never married,0,college,5,False,Bachelor,0,None,protestant,True,both,86,163,35000
36625,white,17,never married,0,school,12,True,None,0,None,protestant,False,part-time,73,155,5000
38992,white,36,married,2,college,7,True,Master,1,1,protestant,True,part-time,64,163,40000
40684,white,15,never married,0,school,9,False,None,0,None,None,False,None,52,163,None
36774,white,17,never married,0,school,12,True,None,0,None,protestant,False,part-time,52,165,5000
39473,white,35,married,2,college,6,True,Master,2,2,baptist,True,full-time,66,165,40000
34132,white,30,married,4,college,4,True,Bachelor,3,1,protestant,False,part-time,79,168,5000
41903,black,21,informal relationship,1,college,2,False,None,1,None,protestant,True,full-time,125,168,10000
34617,white,20,never married,1,school,12,True,None,2,None,protestant,True,full-time,59,165,75000
40627,white,27,never married,0,school,12,True,None,0,None,protestant,True,full-time,64,175,5000
41214,white,19,never married,0,college,1,False,None,0,None,protestant,False,part-time,50,150,7500
42619,white,42,married,2,college,2,False,None,3,2,catholic,True,part-time,86,168,10000
35619,white,18,never married,0,college,1,False,None,0,None,None,False,part-time,48,160,10000
40345,white,38,informal relationship,0,college,4,True,Bachelor,0,1,None,True,full-time,57,150,60000
27888,white,39,divorced,2,college,4,True,Bachelor,4,1,None,True,full-time,50,155,2137000
31835,white,20,never married,0,college,2,False,None,0,None,baptist,False,part-time,61,152,5000
26788,white,20,never married,0,school,12,True,None,0,None,protestant,True,full-time,75,168,15000
28816,white,18,never married,0,school,12,False,None,0,None,None,False,None,59,160,5000
32395,white,35,divorced,0,college,4,True,Bachelor,1,1,protestant,True,full-time,59,165,75000
26346,white,15,never married,0,school,10,False,None,0,None,catholic,False,None,82,168,None
33372,white,39,never married,0,college,4,True,Bachelor,0,None,None,True,full-time,82,170,25000
29553,white,40,married,1,college,2,True,None,1,1,None,True,part-time,63,160,35000
27385,white,18,never married,0,school,11,False,None,0,None,protestant,False,None,52,160,None
32797,white,18,never married,0,school,12,False,None,0,None,catholic,False,part-time,53,170,7500
31238,white,39,married,2,college,4,True,Bachelor,2,1,protestant,True,full-time,84,165,2137000
32061,white,17,never married,0,school,12,False,None,0,None,catholic,False,part-time,67,163,7500
28658,white,17,never married,0,school,12,False,None,0,None,other,False,part-time,49,157,7500
28800,white,25,informal relationship,0,college,4,True,Bachelor,0,None,None,True,both,69,170,35000
28833,white,40,separated,0,college,4,True,Bachelor,2,2,None,True,both,54,157,2137000
31608,white,16,never married,0,school,11,False,None,0,None,None,False,None,73,168,None
28704,white,43,married,0,college,5,True,Bachelor,1,1,catholic,True,full-time,66,173,2137000
29407,white,36,married,3,college,5,True,Bachelor,3,1,protestant,True,full-time,51,160,2137000
30339,white,36,married,2,school,12,True,None,2,1,protestant,True,part-time,59,175,5000
33462,white,21,divorced,0,college,3,True,None,0,1,baptist,False,both,57,165,20000
27420,white,38,married,3,college,6,True,Master,3,1,catholic,True,full-time,61,163,50000
32151,white,28,married,1,college,4,True,Bachelor,1,1,catholic,True,full-time,79,160,35000
39826,white,27,married,0,college,4,False,Associate,0,1,protestant,True,part-time,102,173,7500
38585,white,25,married,0,college,7,True,Bachelor,0,1,None,True,both,64,163,50000
38837,white,30,never married,1,school,12,True,None,0,None,None,True,full-time,91,165,5000
41116,white,44,divorced,0,college,1,False,None,2,1,catholic,True,full-time,63,163,25000
34048,hispanic,32,divorced,0,college,2,False,None,1,1,catholic,True,full-time,117,165,35000
40987,white,18,never married,1,school,10,False,None,1,None,None,False,None,66,155,None
41889,black,43,never married,0,college,7,False,Bachelor,3,None,baptist,True,None,122,163,15000
42475,black,43,separated,0,college,1,True,None,4,2,None,True,both,68,157,20000
40161,white,21,never married,0,college,4,False,None,0,None,catholic,False,part-time,75,160,7500
42165,black,41,informal relationship,0,school,12,True,None,3,None,baptist,True,both,54,152,20000
36474,white,20,informal relationship,0,college,1,False,None,0,None,catholic,True,both,66,160,7500
34720,hispanic,39,married,3,college,1,True,Associate,3,2,protestant,True,part-time,97,157,15000
35908,white,40,informal relationship,0,school,12,True,None,1,1,baptist,True,full-time,53,157,12500
41246,white,42,married,0,school,12,True,None,1,2,protestant,True,both,125,175,5000
42188,black,27,never married,2,school,12,False,None,4,None,baptist,True,full-time,47,150,25000
29296,black,44,separated,0,school,12,True,None,0,2,baptist,True,both,70,175,30000
30789,black,42,married,1,college,2,False,None,1,2,baptist,True,part-time,86,173,7500
32181,white,24,informal relationship,0,college,4,True,Associate,0,None,None,True,full-time,52,163,40000
29508,black,27,married,1,college,2,True,Associate,1,1,protestant,True,full-time,80,165,25000
30908,white,32,married,0,college,2,False,None,1,2,protestant,True,full-time,None,None,25000
28838,black,35,married,2,college,7,False,Bachelor,2,1,protestant,True,full-time,92,178,60000
28539,white,37,divorced,1,college,6,True,Master,1,1,None,True,full-time,66,163,75000
31823,black,36,informal relationship,0,school,12,True,None,0,None,None,True,full-time,52,173,50000
31583,black,34,married,3,college,2,True,Associate,2,1,baptist,True,full-time,75,155,2137000
27488,black,34,widowed,3,college,4,True,Bachelor,3,1,baptist,True,None,71,157,30000
26948,white,16,never married,1,school,11,False,None,0,None,protestant,False,None,51,163,None
41483,white,17,never married,0,school,11,False,None,0,None,protestant,False,part-time,64,163,5000
35784,white,39,married,2,college,6,True,Master,2,1,catholic,True,full-time,77,178,75000
34479,white,15,never married,0,school,9,False,None,0,None,catholic,False,None,62,175,None
42448,white,25,never married,0,college,5,True,Bachelor,0,None,catholic,True,full-time,64,173,50000
34086,black,19,never married,0,college,2,True,None,0,None,protestant,False,part-time,64,155,7500
39406,white,20,never married,0,college,2,True,None,0,None,protestant,True,both,61,155,25000
39260,white,35,married,1,college,4,True,Bachelor,1,1,protestant,True,full-time,64,180,25000
39899,white,43,married,2,college,7,True,Doctorate,0,1,catholic,True,full-time,66,173,60000
41566,white,19,never married,0,college,1,False,None,0,None,protestant,False,part-time,53,160,25000
33602,white,44,married,2,college,5,True,Bachelor,2,1,protestant,True,part-time,51,157,15000
34739,white,21,never married,0,college,4,False,None,2,None,catholic,True,full-time,77,170,25000
37016,white,38,married,3,college,6,False,Associate,3,1,baptist,True,None,68,157,30000
42319,black,33,separated,3,college,1,False,None,2,1,protestant,True,full-time,86,160,50000
42313,black,36,informal relationship,1,college,2,False,None,1,1,protestant,True,both,118,168,20000
34649,black,42,married,0,school,12,True,None,2,1,protestant,True,None,82,152,7500
40672,black,29,never married,3,school,12,True,None,4,None,protestant,True,None,73,157,20000
35725,white,29,divorced,1,college,4,True,Bachelor,1,1,None,True,full-time,85,160,30000
35534,black,44,never married,0,school,11,False,None,5,None,protestant,True,full-time,68,180,15000
39943,black,15,never married,0,school,10,False,None,0,None,protestant,False,None,62,170,None
39514,black,28,never married,2,college,1,False,None,3,None,baptist,True,part-time,69,165,7500
36850,black,32,never married,1,school,12,True,None,3,None,protestant,True,full-time,75,178,30000
39381,white,42,married,1,college,1,True,None,5,1,catholic,True,None,64,163,10000
37090,black,36,married,3,school,9,True,None,3,1,protestant,True,full-time,98,163,2137000
40582,white,24,never married,0,college,4,False,None,0,None,None,True,both,87,157,12500
34773,white,20,never married,0,college,3,False,None,0,None,catholic,False,part-time,56,165,15000
29282,white,21,never married,0,college,4,False,None,0,None,None,False,part-time,72,165,7500
30843,black,22,never married,0,college,5,False,Bachelor,0,None,baptist,False,both,75,163,5000
29568,white,23,never married,0,college,4,True,Bachelor,0,None,None,True,full-time,86,168,15000
32490,black,36,never married,3,school,11,True,None,7,None,protestant,True,full-time,73,163,50000
32166,white,28,never married,0,college,6,True,Master,0,None,None,True,full-time,82,173,35000
29720,black,25,informal relationship,0,college,4,True,Bachelor,1,None,baptist,True,full-time,64,168,50000
27412,black,42,informal relationship,0,school,12,True,None,6,1,baptist,True,full-time,98,157,20000
32521,black,23,never married,2,college,2,False,None,5,None,baptist,True,full-time,91,157,15000
31391,black,31,never married,2,school,11,True,None,7,None,protestant,True,both,68,157,15000
27400,black,16,never married,0,school,10,True,None,0,None,baptist,False,None,57,160,None
32808,black,22,informal relationship,1,college,2,True,Associate,2,None,None,True,full-time,None,None,35000
32943,black,15,never married,1,school,9,True,None,0,None,protestant,False,None,56,152,None
28202,black,35,never married,2,college,4,False,Associate,1,None,protestant,True,full-time,None,None,40000
31216,black,26,married,3,college,2,True,Associate,3,1,protestant,True,None,68,155,12500
32307,black,26,never married,2,school,12,True,None,5,None,protestant,True,full-time,83,155,12500
28062,black,41,separated,1,school,12,True,None,3,1,protestant,False,part-time,64,150,12500
26189,black,24,never married,1,school,12,True,None,2,None,baptist,True,full-time,None,None,30000
30616,black,15,never married,0,school,9,True,None,0,None,baptist,False,None,68,165,None
41064,black,27,never married,2,college,1,True,None,2,None,None,True,both,94,157,12500
35609,black,18,never married,0,school,12,True,None,0,None,baptist,False,part-time,56,157,20000
33694,black,18,never married,0,school,12,True,None,0,None,None,False,part-time,84,165,7500
40159,black,24,informal relationship,0,college,1,False,None,0,None,protestant,True,full-time,88,175,25000
36595,white,43,separated,1,school,10,True,None,3,1,protestant,False,None,59,170,7500
41322,black,29,married,1,college,7,True,Associate,3,1,protestant,True,both,91,168,75000
35042,black,22,never married,4,college,1,False,None,4,None,baptist,False,full-time,88,163,10000
33507,black,22,never married,0,college,3,False,None,0,None,protestant,True,full-time,68,157,35000
39974,black,27,never married,4,school,12,True,None,7,None,protestant,True,full-time,75,155,25000
39988,black,23,never married,5,school,11,False,None,6,None,baptist,False,None,75,152,5000
36903,black,17,never married,0,school,12,False,None,0,None,protestant,False,None,64,152,None
41870,white,24,never married,0,college,7,False,Master,0,None,catholic,False,part-time,82,180,20000
41501,white,38,married,2,school,12,True,None,4,1,catholic,True,full-time,62,168,25000
35766,black,43,married,1,school,11,True,None,7,2,protestant,True,full-time,100,157,30000
26887,white,32,never married,2,school,12,True,None,2,None,protestant,True,part-time,68,157,7500
31283,white,27,informal relationship,0,school,12,True,None,0,None,baptist,True,full-time,113,180,20000
32550,white,30,divorced,3,college,1,False,None,3,1,protestant,True,full-time,86,160,20000
28558,white,19,informal relationship,0,college,1,False,None,0,None,baptist,False,part-time,47,160,5000
31687,white,43,married,2,college,2,True,Associate,2,1,protestant,True,part-time,47,157,75000
26530,white,34,married,2,college,6,True,Bachelor,3,1,protestant,True,None,54,160,40000
32115,white,15,never married,0,school,9,True,None,0,None,None,False,part-time,50,155,7500
28912,white,33,informal relationship,3,college,2,False,None,4,2,protestant,True,full-time,78,165,40000
30885,white,18,never married,0,school,12,True,None,0,None,catholic,False,part-time,52,157,7500
28084,white,17,never married,0,school,12,False,None,0,None,baptist,False,part-time,50,163,7500
